antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"APP_CAT#SUP:SYSTEM:m, APP_CAT#SUP:UNKNOWN:m",LOC_LABEL#SUP:home:m,0.36424546977310795,0.8048385868737628,0.34168950814679455,0.9380748327759196,1.1655440582436372,0.04853069897943646,3.151568608931367,0.22340631199302674
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m",APP_CAT#SUP:SYSTEM:m,0.7070960864930714,0.7037460027409776,0.5775848941678088,0.8168407451275977,1.1607039215088033,0.07996884974452118,1.617466709314839,0.4726937374067714
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m",APP_CAT#SUP:SYSTEM:m,0.7002912288716309,0.7037460027409776,0.5707800365463682,0.8150609532352102,1.1581748955740832,0.07795288347339085,1.6019007475247007,0.4556841852530884
"LOC_LABEL#SUP:work:m, APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m",LOC_DUR_gym#SUM:m,0.446094106898127,0.7008527485914421,0.35931551697883357,0.8054702167605393,1.1492716813615342,0.04666923602883666,1.5377966624283752,0.23448698001003773
"LOC_LABEL#SUP:work:m, LOC_LABEL#SUP:home:m, APP_CAT#SUP:SYSTEM:m, ACT_DUR_RUNNING#SUM:m",APP_CAT#SUP:SOCIAL:m,0.30423899802040505,0.8731536470229938,0.30423899802040505,1.0,1.1452738053714684,0.038591607332266964,inf,0.18231311127829813
"LOC_LABEL#SUP:home:m, APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SYSTEM:m",APP_CAT#SUP:SOCIAL:m,0.3026020252779047,0.8731536470229938,0.3026020252779047,1.0,1.1452738053714684,0.038383963309958025,inf,0.18188517543021665
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:UNKNOWN:m, APP_CAT#SUP:SYSTEM:m",APP_CAT#SUP:SOCIAL:m,0.34168950814679455,0.8731536470229938,0.34168950814679455,1.0,1.1452738053714684,0.04334206795892792,inf,0.19268468989446277
APP_CAT#SUP:SYSTEM:m,APP_CAT#SUP:SOCIAL:m,0.7037460027409776,0.8731536470229938,0.7037460027409776,1.0,1.1452738053714684,0.08926761386983917,inf,0.42816756617836
"APP_CAT#SUP:SYSTEM:m, LOC_LABEL#SUP:work:m",APP_CAT#SUP:SOCIAL:m,0.6833409471600427,0.8731536470229938,0.6833409471600427,1.0,1.1452738053714684,0.08667930698710447,inf,0.40057706179370006
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SYSTEM:m",APP_CAT#SUP:SOCIAL:m,0.5775848941678088,0.8731536470229938,0.5775848941678088,1.0,1.1452738053714684,0.07326453735979666,inf,0.3002883922134102
